,IP,Traceroute
142,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
143,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
144,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
145,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
146,byu.edu,"[[208, 184, 5], [97, 75, 191], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
147,byu.edu,"[[97, 75, 191], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
148,byu.edu,"[[97, 75, 190], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
149,byu.edu,"[[208, 184, 5], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
150,byu.edu,"[[97, 75, 191], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
151,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
152,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
153,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
154,byu.edu,"[[97, 75, 190], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
155,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
156,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
157,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
158,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
159,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
160,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
161,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
162,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
163,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
164,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
165,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
166,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
167,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
168,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
169,byu.edu,"[[97, 75, 190], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
170,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
171,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
172,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
173,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
174,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
175,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
176,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
177,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
178,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
179,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
