,IP,Traceroute,TTL,Latency,Delay
2282,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.574, 26.316, 110.499, 27.284, 27.372]"
2283,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.441, 26.563, 27.023, 27.318, 27.36]"
2284,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.265, 25.962, 26.251, 26.692, 26.757]"
2285,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[28.443, 28.44, 28.435, 28.419, 27.144]"
2286,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,59.2,"[25.347, 26.091, 26.713, 27.078, 26.947]"
2287,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.383, 26.446, 26.788, 27.236, 27.238]"
2288,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.182, 26.803, 26.38, 26.763, 26.744]"
2289,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.207, 25.884, 26.595, 26.79, 26.934]"
2290,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.324, 25.748, 26.309, 26.724, 26.77]"
2291,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.099, 25.89, 26.224, 26.562, 26.842]"
2292,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.266, 26.233, 26.61, 27.104, 27.122]"
2293,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,43.1,"[25.346, 26.943, 26.464, 27.047, 48.862]"
2294,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.053, 26.855, 26.253, 26.892, 26.851]"
2295,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.119, 25.836, 26.279, 26.921, 26.826]"
2296,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.396, 26.138, 26.579, 27.152, 27.113]"
2297,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.477, 26.209, 26.598, 27.053, 27.008]"
2298,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.124, 25.847, 26.447, 26.837, 26.717]"
2299,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,35.1,"[25.15, 26.063, 26.315, 26.793, 78.04]"
2300,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.955, 26.025, 26.515, 27.169, 27.144]"
2301,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.369, 26.249, 26.538, 27.102, 27.124]"
2302,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,28.6,"[25.201, 26.074, 26.325, 26.641, 26.895]"
2303,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,32.2,"[25.187, 26.046, 26.306, 26.604, 55.047]"
2304,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.579, 26.838, 26.911, 27.185, 27.337]"
2305,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.45, 26.344, 26.954, 26.982, 27.221]"
2306,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.049, 26.052, 26.505, 26.748, 26.83]"
2307,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.049, 26.777, 26.447, 26.541, 27.147]"
2308,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.615, 26.317, 26.716, 27.04, 27.359]"
2309,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.257, 26.086, 26.614, 26.846, 27.158]"
2310,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[48.269, 26.22, 26.432, 26.716, 65.066]"
2311,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,30.1,"[25.067, 25.929, 26.326, 26.507, 27.005]"
2312,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[27.505, 26.938, 26.989, 27.059, 27.682]"
2313,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.717, 26.436, 26.677, 27.328, 27.169]"
2314,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.086, 26.008, 26.387, 26.614, 26.767]"
2315,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.419, 27.619, 26.801, 27.205, 27.254]"
2316,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,48.6,"[25.265, 25.83, 26.192, 26.808, 27.553]"
2317,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.493, 26.013, 26.523, 26.52, 26.85]"
2318,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.5,"[25.74, 26.326, 26.727, 26.991, 27.233]"
2319,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.801, 27.474, 26.938, 27.21, 27.345]"
2320,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.138, 25.979, 26.253, 26.562, 26.919]"
2321,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.6,"[25.052, 26.19, 26.27, 26.658, 26.916]"
2322,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.5,"[27.435, 27.432, 27.429, 27.458, 27.472]"
2323,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[32.765, 26.648, 27.037, 27.028, 27.338]"
2324,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.223, 25.939, 28.847, 26.786, 26.693]"
2325,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,39.1,"[25.07, 26.698, 26.326, 26.815, 26.763]"
2326,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.449, 26.274, 26.929, 27.282, 27.418]"
2327,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.744, 27.712, 26.692, 27.061, 27.269]"
2328,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.291, 25.919, 26.219, 26.866, 26.753]"
2329,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.302, 29.061, 26.233, 26.622, 26.798]"
2330,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.685, 38.495, 26.683, 27.036, 27.27]"
2331,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.893, 26.296, 26.797, 27.083, 27.424]"
2332,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[24.998, 25.797, 26.118, 26.912, 26.817]"
2333,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.801, 25.798, 30.386, 30.383, 29.217]"
2334,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.544, 26.334, 26.821, 27.334, 27.245]"
2335,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.388, 26.063, 26.639, 27.167, 47.075]"
2336,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.153, 25.841, 26.287, 26.54, 26.848]"
2337,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[24.922, 25.797, 26.284, 26.456, 26.858]"
2338,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.156, 26.262, 26.61, 26.884, 27.05]"
2339,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.083, 65.279, 26.339, 26.685, 26.777]"
2340,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.265, 26.286, 26.758, 26.89, 27.109]"
2341,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.47, 26.3, 26.806, 27.255, 27.367]"
2342,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.096, 25.716, 26.234, 26.667, 26.9]"
2343,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.288, 27.718, 26.257, 26.849, 26.95]"
2344,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.513, 26.4, 26.911, 27.198, 27.346]"
2345,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.493, 35.16, 26.749, 27.418, 27.223]"
2346,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.319, 25.786, 26.263, 26.775, 27.03]"
2347,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.5,"[24.914, 25.789, 26.36, 26.664, 26.751]"
2348,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.5,"[25.46, 26.479, 26.713, 27.156, 27.571]"
2349,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.492, 27.465, 27.612, 27.217, 27.257]"
2350,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.002, 25.908, 26.394, 26.547, 27.002]"
2351,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.123, 25.956, 26.413, 27.426, 29.016]"
2352,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.322, 25.994, 26.648, 26.869, 27.04]"
2353,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[40.642, 26.325, 26.677, 26.825, 27.101]"
2354,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[32.83, 26.114, 26.359, 26.633, 26.703]"
2355,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.115, 25.859, 26.297, 26.617, 26.759]"
2356,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.43, 26.208, 26.681, 27.097, 27.236]"
2357,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.458, 26.208, 26.647, 27.23, 27.38]"
2358,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.14, 25.809, 26.175, 26.679, 26.724]"
2359,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.159, 25.877, 26.308, 26.563, 26.727]"
2360,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.534, 26.273, 27.744, 27.285, 27.321]"
2361,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,43.9,"[28.393, 28.417, 29.209, 29.024, 27.204]"
2362,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.133, 26.081, 26.452, 26.582, 26.819]"
2363,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.431, 26.132, 26.469, 26.841, 27.106]"
2364,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[24.882, 26.717, 26.413, 26.494, 26.854]"
2365,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.082, 25.867, 26.699, 26.831, 26.747]"
2366,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.539, 26.242, 26.728, 27.377, 27.358]"
2367,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.604, 26.483, 26.795, 27.373, 27.195]"
2368,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.154, 25.837, 26.216, 26.901, 26.83]"
2369,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.138, 25.864, 26.453, 26.904, 26.875]"
2370,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.192, 26.118, 26.486, 26.993, 27.106]"
2371,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.587, 26.23, 26.748, 27.205, 27.262]"
2372,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.299, 25.849, 26.261, 26.829, 26.727]"
2373,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.29, 25.852, 26.479, 26.779, 26.71]"
2374,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.477, 26.029, 26.559, 26.723, 26.979]"
2375,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.453, 26.197, 26.353, 26.757, 27.029]"
2376,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.063, 25.898, 26.281, 26.591, 26.898]"
2377,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.203, 25.886, 26.25, 26.528, 26.833]"
2378,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.414, 26.122, 41.643, 26.831, 27.162]"
2379,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.465, 26.136, 26.519, 26.893, 27.002]"
2380,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.001, 25.859, 26.229, 26.548, 26.724]"
2381,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.014, 25.744, 26.165, 26.472, 26.676]"
2382,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,52.6,"[27.077, 28.853, 28.85, 28.976, 27.571]"
2383,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.646, 26.726, 26.913, 27.271, 27.394]"
2384,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.3, 25.788, 26.468, 26.589, 26.702]"
2385,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.122, 25.775, 26.143, 26.674, 26.728]"
2386,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.648, 26.53, 26.647, 27.204, 27.375]"
2387,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.629, 26.376, 26.717, 27.265, 27.225]"
2388,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.469, 26.265, 26.497, 27.021, 27.148]"
2389,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.776, 26.267, 26.777, 27.257, 27.342]"
2390,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.152, 26.086, 26.336, 26.845, 26.82]"
2391,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.155, 25.775, 26.17, 26.8, 26.764]"
2392,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,35.0,"[25.751, 26.524, 26.671, 27.091, 27.603]"
2393,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.778, 26.292, 29.075, 29.066, 27.329]"
2394,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[24.89, 26.074, 26.663, 26.66, 26.77]"
2395,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.169, 25.965, 61.618, 26.798, 26.77]"
2396,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[25.502, 26.649, 32.322, 27.168, 27.368]"
2397,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.341, 26.201, 26.71, 26.759, 27.159]"
2398,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.178, 25.78, 26.205, 26.423, 33.643]"
2399,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.02, 25.8, 31.515, 26.73, 26.796]"
2400,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.421, 26.497, 28.516, 27.011, 27.192]"
2401,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.471, 26.507, 27.546, 26.968, 27.104]"
2402,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[24.861, 25.874, 26.421, 26.542, 26.75]"
2403,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,35.4,"[24.945, 25.928, 29.289, 26.478, 26.653]"
2404,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.429, 26.234, 26.595, 26.905, 26.964]"
2405,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.222, 26.096, 26.711, 26.89, 27.05]"
2406,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.222, 25.887, 27.244, 26.526, 26.787]"
2407,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.059, 25.768, 26.45, 26.67, 53.673]"
2408,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,38.2,"[25.414, 26.062, 26.533, 26.851, 27.538]"
2409,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.212, 26.144, 26.41, 26.71, 26.993]"
2410,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[24.982, 25.812, 26.166, 26.582, 26.758]"
2411,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.135, 25.838, 26.256, 26.382, 26.798]"
2412,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.311, 25.792, 26.397, 26.486, 26.796]"
2413,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[28.341, 25.972, 26.236, 26.529, 26.716]"
2414,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.274, 26.253, 26.673, 26.945, 27.065]"
2415,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[26.715, 26.209, 26.456, 27.026, 27.058]"
2416,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.109, 25.743, 26.195, 26.646, 26.746]"
2417,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[24.929, 26.07, 26.227, 26.834, 26.886]"
2418,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.205, 26.175, 26.831, 26.837, 27.017]"
2419,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.259, 26.087, 26.522, 26.805, 51.549]"
2420,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.185, 25.799, 26.16, 26.602, 26.776]"
2421,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.106, 25.925, 26.52, 26.514, 28.541]"
2422,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.471, 26.249, 26.876, 26.987, 27.266]"
2423,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.596, 26.221, 26.749, 27.078, 27.182]"
2424,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,34.1,"[25.149, 26.361, 26.223, 26.54, 27.661]"
2425,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[50.097, 26.036, 26.358, 26.551, 26.627]"
2426,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.436, 26.47, 27.209, 27.085, 27.212]"
2427,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[31.355, 31.35, 31.344, 31.337, 31.887]"
2428,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.349, 25.867, 26.24, 26.585, 26.862]"
2429,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.3,"[24.997, 25.801, 26.222, 26.563, 26.86]"
2430,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.49, 26.326, 27.398, 26.973, 27.252]"
2431,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.268, 28.491, 26.538, 26.975, 62.53]"
2432,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[24.995, 36.282, 26.138, 26.586, 26.829]"
2433,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.04, 25.978, 26.265, 26.478, 26.756]"
2434,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.322, 26.035, 26.618, 26.741, 27.059]"
2435,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.326, 26.147, 26.668, 26.747, 27.074]"
2436,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.308, 25.739, 26.19, 26.608, 26.772]"
2437,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.185, 26.11, 26.48, 26.746, 27.295]"
2438,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.066, 25.984, 26.342, 26.554, 26.765]"
2439,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[24.946, 30.898, 26.293, 26.493, 26.824]"
2440,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.369, 26.044, 26.417, 26.811, 27.047]"
2441,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.257, 26.075, 26.409, 26.854, 27.001]"
2442,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[24.938, 25.765, 26.237, 26.677, 26.872]"
2443,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,49.5,"[35.757, 25.973, 26.303, 26.567, 26.804]"
2444,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.26, 26.036, 26.414, 26.727, 27.057]"
2445,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.711, 26.241, 26.742, 26.922, 27.25]"
2446,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.135, 25.837, 26.419, 26.508, 27.063]"
2447,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.114, 25.719, 26.397, 26.395, 26.644]"
2448,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.4,"[25.429, 26.291, 26.735, 27.018, 27.318]"
2449,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.801, 26.247, 26.424, 26.87, 27.182]"
2450,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.061, 26.018, 26.24, 26.709, 26.791]"
2451,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[24.924, 25.955, 26.378, 26.712, 26.805]"
2452,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[29.783, 29.779, 26.67, 26.811, 27.462]"
2453,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.262, 26.136, 26.725, 26.715, 26.992]"
2454,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[25.013, 25.888, 26.291, 26.412, 40.827]"
2455,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,61.9,"[25.025, 26.892, 26.401, 26.513, 26.789]"
2456,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[25.446, 26.123, 26.411, 26.856, 27.103]"
2457,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.7,"[25.383, 26.243, 27.619, 26.735, 27.123]"
2458,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.8,"[25.044, 28.766, 26.335, 26.779, 27.551]"
2459,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.0,"[25.149, 25.827, 26.251, 26.869, 26.823]"
2460,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[29.916, 26.826, 26.884, 27.051, 27.021]"
2461,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.1,"[24.992, 25.862, 34.009, 26.797, 26.818]"
2462,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,27.2,"[34.617, 26.438, 26.46, 26.853, 27.076]"
2463,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[25.226, 26.303, 26.581, 26.788, 26.951]"
2464,byu.edu,"[[97, 75, 190], [69, 169, 182], [128, 187, 16]]",239.0,26.9,"[24.98, 26.051, 26.351, 26.535, 26.702]"
