,Traceroute,TTL,Latency,Delay
1151,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.503, 16.873, 26.348, 26.626, 35.86]"
1152,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.9,"[25.57, 17.146, 26.491, 26.655, 36.4]"
1153,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.639, 46.957, 26.58, 26.737, 36.37]"
1154,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.719, 17.157, 26.425, 26.741, 36.11]"
1155,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.709, 17.294, 26.537, 34.573, 36.23]"
1156,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[0.415, 17.016, 26.578, 26.693, 36.39]"
1157,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[24.863, 44.057, 26.4, 27.07, 35.85]"
1158,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.6,"[0.635, 16.998, 26.463, 26.5, 36.1]"
1159,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.86, 17.219, 26.535, 26.814, 36.06]"
1160,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.7,"[0.609, 17.654, 26.479, 26.737, 35.85]"
1161,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.735, 19.233, 26.711, 27.139, 35.95]"
1162,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.77, 17.258, 26.543, 26.616, 36.23]"
1163,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.5,"[0.822, 19.159, 26.429, 26.753, 35.9]"
1164,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,38.1,"[1.436, 17.166, 26.38, 26.62, 35.8]"
1165,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.634, 17.112, 26.515, 26.636, 35.99]"
1166,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.6,"[0.715, 17.369, 26.593, 26.664, 36.02]"
1167,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[14.232, 17.705, 26.507, 27.538, 35.86]"
1168,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.638, 19.286, 26.574, 26.596, 35.99]"
1169,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[14.041, 17.057, 26.529, 26.677, 36.51]"
1170,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[2.999, 17.043, 26.457, 26.669, 35.88]"
1171,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.548, 26.303, 28.198, 26.767, 36.34]"
1172,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[1.036, 17.136, 26.523, 26.857, 35.78]"
1173,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.6,"[0.588, 18.764, 26.709, 26.807, 36.06]"
1174,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[2.44, 17.104, 26.581, 27.022, 36.18]"
1175,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[14.196, 37.953, 26.361, 26.61, 37.61]"
1176,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.682, 23.237, 26.526, 26.782, 36.07]"
1177,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.6,"[0.585, 26.386, 26.381, 26.891, 36.37]"
1178,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.837, 27.603, 26.501, 26.648, 36.15]"
1179,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,37.5,"[18.811, 19.345, 26.531, 26.702, 36.32]"
1180,"[[10, 88, 3, 216], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.453, 16.996, 26.949, 26.74, 36.01]"
1181,"[[10, 88, 3, 230], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.51, 17.209, 26.444, 35.989, 36.05]"
1182,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.575, 31.974, 26.5, 27.442, 36.14]"
1183,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.54, 17.212, 26.514, 26.754, 36.1]"
1184,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.904, 17.038, 26.451, 26.716, 36.41]"
1185,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.781, 24.812, 26.757, 26.695, 36.2]"
1186,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.708, 22.294, 26.432, 26.788, 36.1]"
1187,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.5,"[0.803, 17.067, 26.507, 26.653, 36.52]"
1188,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.5,"[27.502, 16.953, 26.553, 61.422, 36.3]"
1189,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.845, 22.949, 26.385, 26.672, 36.61]"
1190,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.609, 17.152, 26.602, 26.6, 36.33]"
1191,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.58, 40.338, 27.373, 26.708, 36.15]"
1192,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.538, 19.291, 26.473, 26.67, 36.09]"
1193,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,37.0,"[3.883, 17.394, 26.589, 27.591, 36.45]"
1194,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.53, 17.092, 26.348, 26.71, 36.22]"
1195,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.546, 24.034, 27.276, 26.873, 36.36]"
1196,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[2.992, 17.297, 27.834, 26.801, 36.37]"
1197,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[11.416, 17.213, 26.7, 26.801, 38.98]"
1198,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[12.105, 34.968, 26.648, 27.244, 36.06]"
1199,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.714, 16.914, 26.53, 26.818, 36.45]"
1200,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[20.525, 17.317, 29.019, 29.091, 37.7]"
1201,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[2.51, 24.288, 26.39, 26.601, 36.11]"
1202,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[1.584, 17.087, 26.419, 26.852, 36.34]"
1203,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.662, 29.933, 26.561, 27.135, 36.3]"
1204,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.638, 16.96, 26.436, 26.787, 36.23]"
1205,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[1.983, 17.066, 26.83, 28.209, 36.33]"
1206,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.7,"[1.932, 22.061, 26.432, 26.838, 35.88]"
1207,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,38.1,"[0.639, 33.308, 26.763, 26.811, 36.23]"
1208,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.912, 17.164, 26.404, 26.641, 35.77]"
1209,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.7,"[0.58, 20.448, 26.548, 26.654, 36.37]"
1210,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[3.988, 17.045, 26.576, 26.814, 36.29]"
1211,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.611, 17.137, 26.543, 26.541, 35.9]"
1212,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[3.882, 17.178, 26.639, 26.687, 36.37]"
1213,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[0.602, 17.146, 26.455, 26.604, 36.17]"
1214,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[18.506, 17.202, 26.589, 26.796, 36.28]"
1215,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[7.751, 17.117, 26.775, 28.826, 36.32]"
1216,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[5.043, 17.347, 26.525, 26.696, 36.01]"
1217,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.517, 36.496, 26.426, 26.703, 36.31]"
1218,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.958, 17.83, 26.454, 28.032, 36.02]"
1219,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.558, 18.805, 26.589, 26.674, 36.23]"
1220,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.679, 18.533, 26.628, 27.239, 36.14]"
1221,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[1.071, 20.082, 27.668, 28.651, 36.25]"
1222,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[0.764, 17.207, 55.475, 28.155, 36.57]"
1223,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.772, 17.127, 26.475, 26.73, 36.55]"
1224,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.635, 17.028, 64.145, 27.343, 36.11]"
1225,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.5,"[5.813, 20.72, 26.511, 26.652, 36.18]"
1226,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[2.401, 17.071, 26.344, 28.71, 36.21]"
1227,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[10.965, 20.098, 26.391, 26.831, 36.18]"
1228,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.5,"[0.747, 17.243, 26.582, 35.672, 36.4]"
1229,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.689, 18.081, 27.24, 26.863, 35.8]"
1230,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[3.221, 20.699, 26.569, 26.745, 35.96]"
1231,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[14.345, 17.182, 26.513, 27.854, 36.0]"
1232,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[5.501, 17.272, 26.587, 26.877, 36.15]"
1233,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[10.903, 17.412, 26.445, 26.821, 36.64]"
1234,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[2.133, 17.179, 28.799, 28.796, 36.42]"
1235,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.526, 24.48, 26.366, 27.791, 36.25]"
1236,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.684, 17.159, 26.492, 26.718, 36.23]"
1237,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.751, 32.567, 29.032, 27.079, 35.86]"
1238,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.603, 19.282, 26.487, 29.289, 36.56]"
1239,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.693, 17.147, 26.508, 26.754, 36.68]"
1240,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,58.1,"[5.834, 17.144, 27.277, 26.786, 63.91]"
1241,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.779, 17.063, 26.5, 26.79, 36.13]"
1242,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[2.592, 17.26, 39.455, 26.961, 36.46]"
1243,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[1.08, 26.768, 26.618, 26.762, 36.25]"
1244,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[1.477, 20.966, 26.679, 26.852, 36.31]"
1245,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[2.017, 17.318, 27.199, 26.712, 36.36]"
1246,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.598, 17.301, 29.737, 26.865, 36.12]"
1247,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[1.195, 17.063, 28.849, 26.786, 36.2]"
1248,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[15.23, 17.688, 33.453, 34.807, 36.19]"
1249,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.638, 28.272, 26.396, 26.662, 36.07]"
1250,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[1.479, 17.093, 26.61, 26.791, 36.43]"
1251,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[7.726, 17.01, 26.392, 26.655, 35.94]"
1252,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[3.414, 17.214, 26.484, 26.581, 35.95]"
1253,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.561, 17.212, 26.759, 26.755, 36.58]"
1254,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[4.52, 17.035, 28.969, 26.738, 36.25]"
1255,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[5.707, 17.327, 26.549, 31.797, 36.19]"
1256,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.5,"[4.431, 16.882, 31.375, 26.695, 36.37]"
1257,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.4,"[0.738, 17.072, 26.459, 26.699, 36.04]"
1258,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.97, 20.872, 39.063, 27.62, 36.41]"
1259,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[10.115, 17.133, 26.717, 26.752, 36.02]"
1260,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.736, 34.222, 26.517, 26.901, 36.19]"
1261,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.7,"[0.694, 17.225, 26.556, 26.637, 36.1]"
1262,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.815, 21.617, 26.556, 28.886, 36.14]"
1263,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[4.79, 18.574, 26.404, 26.659, 36.42]"
1264,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[0.736, 17.214, 26.625, 26.56, 35.76]"
1265,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.527, 17.011, 28.004, 28.336, 36.33]"
1266,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.671, 31.829, 26.488, 26.723, 36.07]"
1267,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.676, 19.099, 26.451, 28.434, 36.21]"
1268,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.612, 17.116, 26.379, 26.615, 36.14]"
1269,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[7.537, 17.083, 26.707, 26.779, 36.4]"
1270,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.713, 19.836, 26.488, 30.138, 36.38]"
1271,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.7,"[0.685, 17.03, 26.558, 26.596, 36.08]"
1272,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.757, 17.073, 26.518, 27.183, 36.47]"
1273,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[19.338, 26.21, 26.455, 27.471, 37.57]"
1274,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.9,"[0.717, 17.309, 26.551, 26.849, 36.66]"
1275,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.1,"[0.544, 17.045, 26.578, 26.758, 47.71]"
1276,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[15.605, 26.397, 26.472, 39.871, 36.23]"
1277,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.7,"[1.338, 17.176, 26.414, 26.797, 36.64]"
1278,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[2.994, 35.325, 32.946, 27.074, 36.36]"
1279,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.0,"[0.693, 17.051, 26.568, 26.792, 36.37]"
1280,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.3,"[2.458, 17.112, 51.006, 26.782, 36.62]"
1281,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.8,"[0.563, 17.468, 26.379, 26.62, 36.45]"
1282,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.718, 17.234, 26.513, 26.567, 35.75]"
1283,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,66.7,"[10.013, 17.227, 26.449, 26.659, 36.05]"
1284,"[[4, 71, 117, 217], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,35.2,"[0.846, 29.083, 26.378, 27.391, 36.21]"
1285,"[[4, 7, 18, 9], [4, 69, 219, 206], [4, 68, 63, 134], [184, 99, 65, 114], [75, 174, 31, 10]]",58.0,36.2,"[0.69, 16.982, 26.64, 26.636, 36.71]"
