,Traceroute,TTL,Latency,Delay
813,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[13.825, 22.571, 22.72, 22.802, 42.882]"
814,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[0.918, 22.44, 23.011, 22.915, 42.557]"
815,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.015, 25.663, 22.913, 22.814, 43.144]"
816,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.963, 24.72, 22.905, 22.87, 42.859]"
817,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[2.275, 34.366, 22.784, 22.819, 42.894]"
818,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[1.502, 22.508, 22.949, 22.736, 42.755]"
819,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[0.899, 23.023, 22.658, 22.827, 43.747]"
820,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.2,"[1.007, 22.35, 22.839, 22.836, 42.507]"
821,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[12.304, 22.778, 22.977, 22.838, 42.923]"
822,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[2.393, 31.453, 22.92, 22.781, 42.838]"
823,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[3.188, 25.056, 22.858, 22.792, 42.417]"
824,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.899, 22.699, 22.798, 24.195, 43.763]"
825,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.966, 22.392, 22.706, 22.818, 43.109]"
826,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.004, 22.381, 27.253, 22.733, 42.815]"
827,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[8.701, 22.356, 22.701, 22.845, 43.039]"
828,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.202, 37.574, 22.831, 22.805, 42.721]"
829,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[0.812, 22.863, 24.404, 24.404, 42.875]"
830,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[0.958, 22.327, 22.772, 22.701, 44.222]"
831,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,45.5,"[0.993, 22.447, 22.638, 22.733, 43.232]"
832,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[1.127, 22.626, 22.767, 22.912, 42.47]"
833,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.7,"[1.023, 22.464, 22.759, 23.312, 44.239]"
834,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[3.385, 22.387, 22.708, 22.896, 43.224]"
835,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[18.258, 22.736, 22.732, 22.728, 43.47]"
836,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[0.834, 22.602, 22.777, 22.868, 42.839]"
837,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.063, 22.413, 22.896, 22.819, 42.817]"
838,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.962, 23.069, 22.695, 22.734, 43.027]"
839,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[1.097, 34.35, 22.918, 22.849, 42.622]"
840,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.2,"[1.154, 22.477, 22.852, 22.771, 43.574]"
841,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[6.28, 22.932, 42.431, 22.927, 43.32]"
842,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,47.2,"[14.81, 22.413, 22.897, 22.828, 43.61]"
843,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[1.763, 22.565, 27.366, 22.677, 42.689]"
844,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[16.502, 22.526, 28.988, 28.983, 282.058]"
845,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.892, 22.659, 56.796, 22.916, 42.769]"
846,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.093, 22.351, 25.218, 22.801, 42.918]"
847,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,44.2,"[0.987, 23.203, 22.87, 23.049, 43.619]"
848,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.8,"[1.597, 22.489, 23.385, 22.942, 42.79]"
849,"[[10, 88, 3, 228], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.712, 22.663, 22.871, 22.843, 42.733]"
850,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.4,"[0.885, 25.102, 25.1, 25.097, 52.677]"
851,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[3.493, 22.335, 22.958, 22.837, 42.824]"
852,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.073, 22.389, 23.012, 22.871, 43.178]"
853,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.025, 25.461, 22.893, 22.998, 42.958]"
854,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[1.007, 22.367, 22.913, 22.754, 42.553]"
855,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.486, 22.347, 22.863, 22.722, 43.303]"
856,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.91, 22.418, 22.966, 24.692, 42.713]"
857,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[1.02, 22.565, 22.698, 22.819, 42.625]"
858,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[9.068, 22.551, 22.713, 22.911, 42.734]"
859,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.717, 22.309, 22.728, 22.947, 42.669]"
860,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.3,"[0.981, 22.691, 22.949, 22.831, 42.749]"
861,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[2.023, 22.377, 22.789, 22.841, 42.813]"
862,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[14.645, 23.731, 22.954, 22.766, 42.74]"
863,"[[10, 88, 3, 228], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[0.774, 22.608, 22.75, 22.84, 42.562]"
864,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[3.303, 26.436, 22.927, 22.882, 43.329]"
865,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.2,"[0.906, 22.511, 22.756, 22.721, 42.84]"
866,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[1.02, 23.662, 22.821, 22.895, 42.769]"
867,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[0.831, 22.645, 22.868, 22.927, 42.991]"
868,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.375, 24.985, 23.017, 22.859, 42.582]"
869,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[6.122, 22.226, 22.93, 22.872, 42.552]"
870,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.981, 37.317, 22.822, 22.769, 42.677]"
871,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[3.285, 22.105, 22.72, 22.805, 42.584]"
872,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.935, 22.661, 22.966, 23.707, 42.961]"
873,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[3.686, 22.404, 22.819, 22.735, 42.77]"
874,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.3,"[1.487, 42.656, 22.964, 22.905, 43.023]"
875,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.945, 22.531, 22.579, 22.667, 42.697]"
876,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.2,"[0.911, 23.029, 22.8, 22.911, 42.783]"
877,"[[10, 88, 3, 218], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.681, 22.917, 23.022, 22.869, 42.697]"
878,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.901, 22.629, 22.625, 22.714, 42.877]"
879,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[1.314, 22.956, 22.684, 22.722, 43.179]"
880,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.2,"[1.035, 22.359, 22.865, 22.948, 43.042]"
881,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.924, 22.551, 22.761, 23.224, 42.731]"
882,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.911, 26.903, 22.798, 22.831, 43.147]"
883,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.829, 22.775, 23.075, 22.921, 42.689]"
884,"[[10, 88, 3, 228], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.669, 23.214, 22.749, 28.496, 42.783]"
885,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.939, 32.253, 22.844, 22.912, 42.59]"
886,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[2.953, 22.386, 23.765, 23.762, 45.077]"
887,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.843, 22.43, 26.991, 22.943, 43.145]"
888,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[0.948, 22.23, 22.639, 22.73, 43.21]"
889,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.038, 32.691, 22.988, 22.898, 42.6]"
890,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.963, 22.926, 22.759, 22.832, 43.146]"
891,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[1.197, 22.375, 22.855, 22.744, 42.83]"
892,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,44.8,"[13.956, 22.639, 22.909, 22.708, 42.887]"
893,"[[10, 88, 3, 228], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.838, 22.563, 22.611, 22.679, 42.885]"
894,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.987, 23.147, 31.165, 22.747, 42.693]"
895,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[7.573, 22.568, 23.328, 22.733, 42.769]"
896,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.835, 22.88, 22.721, 22.791, 42.52]"
897,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[0.923, 22.425, 22.935, 22.826, 43.006]"
898,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.0,"[6.675, 22.557, 22.606, 22.73, 42.799]"
899,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.854, 22.488, 22.764, 22.901, 43.061]"
900,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[1.104, 22.399, 22.914, 24.571, 43.152]"
901,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.2,"[9.123, 22.896, 22.851, 22.903, 42.52]"
902,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.932, 22.328, 22.87, 22.785, 43.006]"
903,"[[10, 88, 3, 218], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.914, 23.307, 22.845, 22.896, 42.772]"
904,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.918, 22.682, 22.831, 22.736, 43.122]"
905,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.096, 22.92, 22.819, 22.661, 42.957]"
906,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.942, 25.912, 23.614, 22.865, 42.46]"
907,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[11.46, 22.535, 22.848, 22.728, 42.691]"
908,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.106, 22.665, 24.815, 22.968, 43.05]"
909,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.924, 31.111, 22.943, 22.745, 42.846]"
910,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.887, 22.543, 22.811, 22.878, 42.522]"
911,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[0.918, 22.838, 22.959, 22.831, 43.441]"
912,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.802, 22.46, 22.658, 25.799, 42.883]"
913,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.3,"[10.716, 36.515, 22.782, 22.731, 44.952]"
914,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[1.053, 23.129, 22.731, 22.775, 42.721]"
915,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.4,"[1.242, 22.814, 22.723, 22.773, 43.293]"
916,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.736, 22.476, 22.891, 22.772, 42.713]"
917,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,44.3,"[1.066, 22.461, 22.762, 22.857, 43.287]"
918,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.769, 32.494, 24.614, 24.611, 42.389]"
919,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[0.964, 22.443, 22.735, 22.823, 43.093]"
920,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[4.381, 45.885, 22.618, 22.654, 46.822]"
921,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[1.021, 22.311, 27.507, 27.389, 42.686]"
922,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[5.571, 22.354, 22.779, 22.879, 42.876]"
923,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.958, 22.382, 22.663, 22.803, 42.669]"
924,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[0.756, 23.127, 22.937, 22.858, 42.749]"
925,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[0.786, 22.312, 22.793, 22.643, 42.834]"
926,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[10.788, 22.815, 22.868, 22.807, 43.094]"
927,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[7.504, 22.322, 22.888, 22.728, 42.664]"
928,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[11.465, 22.283, 22.842, 22.769, 42.969]"
929,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.2,"[1.354, 22.57, 27.612, 22.759, 42.752]"
930,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.041, 22.584, 22.905, 22.744, 42.83]"
931,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[6.427, 22.477, 22.882, 22.788, 42.676]"
932,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[2.098, 22.84, 22.837, 22.834, 42.727]"
933,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[1.096, 22.279, 23.217, 22.782, 43.574]"
934,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.985, 23.18, 22.807, 22.963, 42.555]"
935,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.5,"[1.111, 22.622, 22.845, 22.959, 42.546]"
936,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.9,"[1.136, 22.356, 23.063, 23.003, 43.232]"
937,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.493, 22.585, 22.947, 22.829, 43.335]"
938,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.2,"[1.861, 28.351, 23.029, 22.816, 42.839]"
939,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.944, 35.223, 22.983, 22.901, 42.595]"
940,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.932, 23.106, 22.744, 22.713, 42.969]"
941,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.8,"[1.034, 22.253, 22.844, 22.745, 42.948]"
942,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[1.303, 22.293, 24.743, 22.821, 42.836]"
943,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[0.947, 22.405, 22.927, 22.765, 42.91]"
944,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.937, 30.468, 22.763, 22.715, 42.853]"
945,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.7,"[0.88, 22.806, 22.865, 22.796, 42.716]"
946,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.4,"[0.977, 22.68, 23.187, 22.76, 43.026]"
947,"[[4, 71, 117, 217], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,44.3,"[1.035, 22.948, 23.425, 23.658, 44.687]"
948,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,43.1,"[3.511, 22.78, 22.948, 23.065, 42.642]"
949,"[[4, 7, 18, 9], [4, 69, 219, 54], [4, 68, 38, 162], [207, 108, 177, 162], [97, 117, 140, 93]]",58.0,42.6,"[0.856, 22.554, 22.686, 22.771, 42.752]"
