,Traceroute,TTL,Latency,Delay
38,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.872, 29.821, 29.968, 29.914, 30.44]"
39,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.175, 30.063, 29.861, 29.989, 29.881]"
40,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.167, 29.913, 29.761, 29.861, 29.902]"
41,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.3, 30.197, 29.847, 29.886, 29.774]"
42,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.273, 30.109, 29.842, 29.962, 29.809]"
43,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.992, 30.085, 29.898, 29.841, 29.8]"
44,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.886, 30.173, 29.977, 29.913, 29.739]"
45,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.108, 29.798, 29.831, 29.784, 29.83]"
46,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.914, 30.163, 29.829, 29.867, 29.814]"
47,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.152, 30.167, 29.956, 29.995, 29.938]"
48,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.893, 30.003, 29.955, 29.892, 29.742]"
49,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.147, 29.868, 29.837, 29.871, 30.116]"
50,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.762, 29.844, 29.857, 29.799, 29.806]"
51,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.875, 30.289, 29.871, 30.554, 29.724]"
52,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.898, 30.062, 29.959, 29.842, 29.74]"
53,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.86, 29.766, 29.824, 29.996, 29.802]"
54,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.885, 29.995, 29.835, 29.767, 29.825]"
55,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.902, 29.941, 29.942, 29.867, 29.763]"
56,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.91, 29.987, 29.832, 29.878, 29.759]"
57,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.137, 30.162, 29.86, 29.862, 29.838]"
58,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.908, 29.652, 29.896, 29.776, 29.752]"
59,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.181, 29.902, 29.811, 29.804, 29.744]"
60,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.882, 30.122, 29.853, 29.948, 29.902]"
61,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.078, 30.08, 29.855, 29.803, 29.747]"
62,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.277, 30.149, 29.836, 29.936, 29.878]"
63,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.324, 30.106, 29.925, 30.115, 29.809]"
64,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.973, 29.92, 29.842, 29.859, 29.756]"
65,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.897, 30.094, 29.817, 29.92, 29.862]"
66,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.86, 30.066, 29.836, 29.874, 29.733]"
67,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.972, 30.59, 29.889, 29.944, 29.764]"
68,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.922, 29.674, 29.906, 29.801, 29.818]"
69,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.884, 29.886, 29.829, 29.89, 29.74]"
70,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.304, 29.851, 29.901, 29.88, 29.744]"
71,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.194, 30.07, 29.853, 30.064, 30.597]"
72,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.862, 30.552, 29.962, 30.084, 29.759]"
73,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.295, 29.689, 29.841, 29.866, 29.725]"
74,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.868, 29.971, 29.933, 30.058, 29.816]"
75,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.914, 30.685, 29.844, 29.843, 29.689]"
76,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.929, 29.593, 31.275, 31.443, 29.756]"
77,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.037, 29.795, 29.89, 29.837, 29.724]"
78,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.888, 30.35, 29.856, 29.904, 34.058]"
79,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.35, 30.102, 29.873, 30.02, 29.804]"
80,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.907, 29.903, 29.851, 29.812, 29.753]"
81,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.952, 30.092, 29.783, 29.879, 29.806]"
82,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.931, 29.805, 29.816, 29.926, 29.821]"
83,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.876, 29.976, 29.84, 29.751, 29.759]"
84,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.197, 29.677, 29.856, 29.8, 29.747]"
85,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.901, 30.226, 29.823, 29.827, 29.872]"
86,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.056, 29.82, 29.846, 29.811, 29.754]"
87,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.079, 30.026, 29.888, 29.816, 29.76]"
88,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[31.141, 30.24, 29.873, 32.719, 32.381]"
89,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.854, 29.828, 29.801, 29.906, 29.749]"
90,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.877, 29.981, 29.835, 29.842, 29.741]"
91,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.185, 30.089, 29.898, 29.854, 29.748]"
92,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.935, 30.231, 29.807, 29.941, 29.78]"
93,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.145, 30.078, 29.863, 29.821, 29.831]"
94,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.948, 29.967, 29.789, 29.923, 29.836]"
95,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.868, 30.085, 29.826, 29.837, 29.78]"
96,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.251, 29.729, 29.849, 30.067, 29.706]"
97,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.037, 29.802, 29.896, 29.86, 29.765]"
98,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.77, 29.997, 29.89, 30.026, 29.833]"
99,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.345, 30.081, 29.876, 29.877, 29.854]"
100,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.951, 30.343, 29.936, 29.857, 29.79]"
101,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.215, 30.223, 29.838, 29.935, 29.842]"
102,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.131, 29.769, 29.797, 29.85, 29.825]"
103,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.129, 29.832, 29.87, 29.867, 29.84]"
104,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.933, 29.951, 29.815, 29.792, 29.967]"
105,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.917, 31.073, 29.917, 29.869, 29.822]"
106,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.216, 30.033, 29.874, 30.017, 29.876]"
107,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.968, 30.194, 29.997, 31.354, 29.848]"
108,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.935, 30.418, 30.281, 30.006, 29.769]"
109,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.297, 30.366, 29.931, 29.918, 29.908]"
110,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.176, 29.965, 29.86, 29.805, 29.862]"
111,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.071, 30.011, 29.863, 29.834, 29.765]"
112,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.222, 29.822, 29.907, 29.973, 29.813]"
113,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.316, 29.937, 29.916, 29.852, 29.745]"
114,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.85, 29.821, 29.905, 29.864, 29.759]"
115,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.888, 30.092, 29.912, 29.914, 29.758]"
116,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.253, 30.005, 29.818, 29.817, 29.771]"
117,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.906, 29.951, 29.922, 29.8, 29.812]"
118,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.066, 29.713, 29.729, 29.945, 29.864]"
119,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.224, 29.752, 29.816, 29.798, 29.833]"
120,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.158, 30.055, 29.919, 29.838, 30.127]"
121,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.178, 29.76, 29.831, 29.85, 29.809]"
122,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.906, 29.823, 29.778, 29.788, 29.763]"
123,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.358, 29.976, 29.917, 30.037, 29.945]"
124,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.936, 29.881, 29.935, 29.857, 29.925]"
125,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.786, 199.871, 29.831, 29.889, 29.74]"
126,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.225, 30.457, 29.934, 29.853, 29.858]"
127,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.077, 30.394, 29.996, 30.129, 29.89]"
128,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.812, 30.074, 29.866, 30.005, 29.839]"
129,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.106, 29.86, 29.87, 29.863, 29.777]"
130,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[32.445, 39.899, 39.87, 34.351, 33.723]"
131,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.879, 30.22, 29.833, 29.915, 29.757]"
132,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[30.297, 30.468, 29.964, 30.009, 29.83]"
133,"[[96, 110, 41, 90], [24, 124, 175, 225], [96, 216, 78, 18], [162, 151, 9, 194], [68, 87, 220, 54]]",-1.0,-1.0,"[29.916, 29.826, 29.851, 29.91, 29.867]"
