,Traceroute,TTL,Latency,Delay
10,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.108, 26.112, 26.255, 27.635, 26.25]"
11,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.161, 25.929, 26.679, 26.676, 26.332]"
12,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.22, 26.179, 26.3, 26.477, 26.287]"
13,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.045, 25.893, 26.214, 26.783, 26.292]"
14,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.049, 25.958, 26.616, 26.648, 26.282]"
15,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.7,"[25.137, 25.806, 26.288, 26.787, 26.282]"
16,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.093, 25.825, 26.227, 26.736, 26.197]"
17,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.264, 25.899, 26.502, 26.672, 26.291]"
18,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.347, 25.932, 26.434, 27.305, 26.428]"
19,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.375, 25.825, 26.245, 26.695, 26.296]"
20,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.671, 30.205, 30.202, 30.199, 30.196]"
21,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.042, 25.821, 26.272, 26.784, 26.25]"
22,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[56.214, 26.336, 32.04, 26.798, 26.329]"
23,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.194, 25.861, 26.492, 26.64, 26.252]"
24,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.119, 26.597, 26.336, 27.014, 26.282]"
25,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.053, 27.771, 27.768, 26.54, 26.338]"
26,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.171, 26.193, 26.352, 26.59, 26.343]"
27,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.107, 25.849, 26.47, 26.747, 26.284]"
28,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.313, 26.1, 26.306, 26.546, 26.301]"
29,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.991, 26.681, 26.391, 26.503, 26.307]"
30,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.209, 25.984, 26.301, 26.458, 26.277]"
31,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.172, 25.898, 26.323, 26.519, 26.303]"
32,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.097, 25.875, 26.901, 26.474, 26.235]"
33,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[24.889, 25.969, 26.662, 26.514, 26.27]"
34,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.257, 25.846, 36.65, 26.623, 26.258]"
35,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.159, 25.842, 26.352, 26.544, 26.276]"
36,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[26.807, 26.805, 26.592, 26.69, 26.342]"
37,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[24.971, 25.968, 26.447, 26.664, 26.255]"
38,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.529, 27.283, 27.663, 26.768, 26.269]"
39,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.147, 48.196, 28.898, 26.792, 26.355]"
40,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.932, 25.822, 26.333, 26.468, 26.305]"
41,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.065, 25.751, 26.252, 26.388, 26.21]"
42,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.098, 26.027, 26.394, 26.531, 26.257]"
43,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.825, 25.822, 28.554, 28.548, 26.262]"
44,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.185, 25.94, 26.181, 26.775, 26.29]"
45,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.423, 25.845, 26.273, 27.84, 26.24]"
46,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.001, 25.807, 26.33, 26.611, 26.238]"
47,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.149, 25.798, 26.33, 26.469, 26.261]"
48,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.051, 25.81, 26.304, 49.527, 26.296]"
49,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.056, 25.852, 26.54, 26.537, 26.297]"
50,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[24.955, 27.537, 26.27, 26.473, 26.284]"
51,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[24.91, 25.976, 26.337, 26.677, 26.326]"
52,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[38.178, 26.243, 26.262, 26.5, 26.255]"
53,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.412, 25.874, 26.345, 29.195, 26.339]"
54,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.108, 25.913, 26.321, 26.831, 26.264]"
55,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.13, 27.717, 26.409, 26.81, 26.333]"
56,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.342, 25.77, 26.457, 36.059, 26.296]"
57,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[26.273, 26.754, 27.47, 27.322, 27.147]"
58,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.385, 26.079, 26.2, 26.493, 26.228]"
59,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.406, 25.995, 28.573, 26.546, 26.211]"
60,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.296, 25.882, 26.237, 27.64, 26.317]"
61,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.065, 26.128, 26.445, 26.815, 26.35]"
62,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.216, 31.582, 26.297, 26.712, 26.241]"
63,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.15, 25.928, 26.456, 26.82, 26.301]"
64,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.416, 25.894, 26.48, 26.543, 26.268]"
65,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.232, 26.053, 26.395, 26.847, 26.292]"
66,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.307, 25.896, 28.697, 29.495, 26.291]"
67,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[53.511, 26.317, 26.38, 26.502, 26.308]"
68,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.215, 26.389, 26.404, 26.752, 26.315]"
69,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.018, 31.693, 26.367, 26.604, 26.189]"
70,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.226, 26.381, 26.305, 26.792, 26.296]"
71,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.149, 25.87, 26.723, 26.811, 26.423]"
72,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.076, 25.84, 26.574, 26.572, 26.321]"
73,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[29.197, 26.084, 26.369, 26.512, 26.323]"
74,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.123, 26.038, 26.312, 26.772, 26.276]"
75,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.071, 25.972, 26.292, 26.796, 26.257]"
76,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[27.266, 27.405, 28.05, 28.048, 27.161]"
77,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.909, 25.756, 26.281, 33.032, 26.275]"
78,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,29.2,"[24.975, 25.901, 30.816, 26.656, 26.281]"
79,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.12, 29.905, 26.403, 26.75, 26.302]"
80,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.121, 27.219, 26.284, 27.228, 26.279]"
81,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[26.808, 26.804, 29.891, 29.887, 29.882]"
82,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.18, 25.83, 27.264, 26.991, 26.286]"
83,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,28.5,"[25.044, 25.88, 26.339, 27.437, 26.261]"
84,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[24.97, 26.049, 26.547, 26.721, 26.375]"
85,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.964, 26.138, 26.284, 26.684, 26.247]"
86,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.953, 25.98, 26.273, 26.762, 26.234]"
87,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.027, 25.894, 27.672, 26.679, 26.267]"
88,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.957, 25.804, 26.464, 26.702, 26.43]"
89,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.015, 25.954, 28.005, 26.651, 26.291]"
90,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.017, 25.842, 26.472, 26.717, 26.279]"
91,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.076, 28.786, 26.52, 26.842, 26.289]"
92,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[47.065, 26.267, 26.263, 26.462, 26.256]"
93,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.009, 25.898, 26.454, 29.294, 26.274]"
94,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.164, 25.934, 26.481, 26.827, 26.337]"
95,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.036, 26.081, 26.33, 26.745, 26.266]"
96,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.158, 25.84, 26.302, 26.919, 26.282]"
97,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.117, 25.909, 26.299, 26.652, 26.294]"
98,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.18, 25.798, 26.251, 26.506, 26.257]"
99,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.023, 25.846, 26.312, 26.822, 26.34]"
100,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.132, 25.792, 26.477, 27.04, 26.283]"
101,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.235, 25.789, 26.316, 26.719, 26.311]"
102,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.35, 25.993, 26.433, 26.467, 26.306]"
103,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[47.939, 26.056, 27.268, 26.552, 26.281]"
104,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.029, 26.146, 26.353, 26.871, 26.264]"
105,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.6, 25.883, 26.632, 35.685, 26.232]"
106,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.214, 25.845, 28.076, 26.447, 26.268]"
107,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.286, 26.044, 26.278, 26.526, 26.271]"
108,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.056, 25.996, 26.21, 26.497, 26.262]"
109,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.272, 25.811, 26.284, 26.715, 26.276]"
110,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[26.299, 26.191, 26.401, 27.437, 26.287]"
111,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.202, 25.846, 26.221, 26.903, 26.254]"
112,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.211, 26.098, 26.323, 26.772, 26.285]"
113,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.226, 25.992, 26.528, 26.922, 26.295]"
114,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.129, 27.363, 26.483, 26.836, 26.29]"
115,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.115, 26.114, 26.345, 26.74, 26.26]"
116,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.902, 26.038, 26.282, 26.718, 26.267]"
117,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.208, 25.879, 26.311, 26.744, 26.266]"
118,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[24.996, 25.734, 27.102, 26.852, 26.246]"
119,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.154, 25.887, 26.303, 26.587, 26.296]"
120,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.15, 26.021, 26.348, 26.661, 26.25]"
121,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.028, 25.86, 26.305, 26.654, 26.36]"
122,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.309, 26.215, 26.401, 30.182, 26.395]"
123,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[57.119, 26.139, 26.317, 26.549, 26.254]"
124,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.002, 25.889, 26.254, 27.287, 26.289]"
125,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.015, 25.879, 26.298, 26.56, 26.29]"
126,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.216, 26.065, 26.358, 26.491, 26.262]"
127,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.21, 26.396, 26.238, 26.566, 26.281]"
128,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.211, 26.156, 26.384, 26.513, 26.254]"
129,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.2,"[25.506, 25.803, 26.381, 26.73, 26.371]"
130,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.182, 25.863, 26.373, 28.405, 26.259]"
131,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.005, 25.968, 26.235, 26.489, 26.243]"
132,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.048, 25.838, 26.296, 26.511, 26.289]"
133,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.212, 25.968, 26.458, 26.576, 26.296]"
134,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.4,"[25.197, 25.929, 27.364, 27.359, 27.355]"
135,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 236, 117]]",50.0,26.3,"[25.133, 31.259, 26.271, 26.833, 26.266]"
