,Traceroute,TTL,Latency,Delay
18,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.007, 1.475, 44.133, 44.181, 119.294]"
19,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,121.0,"[1.365, 1.277, 44.295, 44.367, 118.739]"
20,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[13.178, 1.43, 44.2, 44.248, 117.877]"
21,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.857, 2.389, 44.131, 44.233, 118.135]"
22,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[10.086, 1.279, 44.256, 44.288, 118.453]"
23,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[3.265, 1.223, 44.149, 44.41, 117.86]"
24,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.858, 1.49, 44.386, 44.37, 118.088]"
25,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[4.836, 1.347, 44.405, 44.402, 123.31]"
26,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.841, 1.456, 44.325, 44.363, 119.492]"
27,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[8.617, 1.455, 44.071, 44.104, 118.05]"
28,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.074, 2.747, 47.35, 44.321, 118.302]"
29,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.07, 1.565, 52.933, 44.458, 119.851]"
30,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,121.0,"[1.007, 1.554, 47.166, 47.163, 122.188]"
31,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[10.491, 1.524, 44.234, 44.271, 119.123]"
32,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,117.0,"[0.665, 1.249, 44.212, 44.248, 119.422]"
33,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[5.461, 1.302, 44.18, 44.276, 118.566]"
34,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[4.573, 11.911, 59.082, 44.455, 117.374]"
35,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.945, 1.363, 44.134, 44.181, 119.471]"
36,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.786, 1.476, 44.125, 44.16, 119.018]"
37,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.931, 1.239, 66.229, 44.352, 118.472]"
38,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.807, 1.181, 44.173, 44.203, 118.617]"
39,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.206, 1.325, 44.26, 44.39, 119.599]"
40,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.941, 1.323, 44.218, 44.292, 119.254]"
41,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.702, 1.327, 44.189, 44.244, 117.742]"
42,"[[10, 88, 3, 220], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[1.0, 1.479, 44.283, 44.325, 119.12]"
43,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.977, 1.494, 44.251, 44.295, 119.226]"
44,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.977, 1.246, 44.258, 44.254, 118.214]"
45,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.843, 1.41, 44.163, 44.192, 118.035]"
46,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.087, 1.528, 44.194, 44.236, 119.458]"
47,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.085, 1.224, 44.095, 44.166, 118.436]"
48,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.892, 1.436, 44.284, 44.281, 118.187]"
49,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.562, 1.293, 44.218, 44.261, 118.861]"
50,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[19.515, 1.29, 60.933, 44.316, 117.785]"
51,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.32, 1.205, 44.247, 44.397, 119.992]"
52,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.028, 1.443, 44.122, 44.256, 119.228]"
53,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.012, 1.338, 44.269, 44.35, 119.131]"
54,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,117.0,"[1.846, 40.035, 44.231, 44.274, 118.59]"
55,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.966, 1.698, 44.116, 44.151, 118.877]"
56,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.888, 1.31, 44.119, 44.171, 118.825]"
57,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.846, 1.548, 44.221, 44.259, 118.484]"
58,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[11.865, 1.253, 44.195, 44.226, 118.902]"
59,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,117.0,"[1.048, 1.84, 76.052, 44.369, 118.754]"
60,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.893, 1.496, 44.25, 44.274, 118.544]"
61,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.878, 1.344, 44.325, 44.274, 118.096]"
62,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[23.075, 1.368, 74.278, 44.255, 117.642]"
63,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[14.249, 1.484, 44.272, 44.315, 118.112]"
64,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.963, 1.359, 66.918, 44.244, 119.49]"
65,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.951, 9.751, 44.291, 44.328, 118.989]"
66,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[16.179, 28.396, 44.276, 44.313, 119.244]"
67,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,121.0,"[0.919, 1.333, 44.249, 44.289, 119.091]"
68,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[3.225, 1.561, 44.194, 44.329, 118.737]"
69,"[[10, 88, 3, 220], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.936, 1.458, 44.319, 44.244, 118.257]"
70,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.027, 1.48, 44.324, 44.389, 119.677]"
71,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.054, 25.956, 74.408, 44.341, 118.591]"
72,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.838, 1.438, 44.373, 44.371, 118.758]"
73,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.884, 32.064, 44.224, 44.284, 119.546]"
74,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.043, 1.576, 44.247, 44.245, 119.352]"
75,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.032, 1.249, 44.36, 44.397, 118.276]"
76,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.884, 1.347, 44.09, 44.14, 118.497]"
77,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[14.364, 1.485, 44.246, 44.243, 118.663]"
78,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.7, 1.263, 44.267, 44.312, 119.165]"
79,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.03, 1.393, 44.132, 44.227, 119.307]"
80,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.134, 12.988, 44.221, 44.278, 119.32]"
81,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[2.91, 1.247, 44.223, 44.257, 118.448]"
82,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.937, 1.142, 44.133, 44.227, 118.185]"
83,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.03, 1.555, 44.125, 44.175, 118.802]"
84,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[12.714, 11.258, 44.176, 44.213, 118.004]"
85,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.289, 1.353, 44.309, 44.374, 119.375]"
86,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.748, 1.241, 44.199, 44.309, 118.607]"
87,"[[10, 88, 3, 222], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[1.08, 6.991, 44.295, 44.335, 118.422]"
88,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.933, 1.684, 65.297, 44.31, 118.587]"
89,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,117.0,"[1.148, 1.32, 44.274, 44.307, 118.204]"
90,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[10.863, 1.515, 44.102, 44.413, 118.55]"
91,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[1.313, 1.352, 49.461, 44.259, 119.276]"
92,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[3.577, 1.505, 44.371, 44.406, 119.232]"
93,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.913, 1.49, 44.231, 44.278, 118.476]"
94,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.95, 1.319, 44.205, 44.237, 119.649]"
95,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,122.0,"[1.055, 1.216, 44.171, 44.422, 117.985]"
96,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[4.779, 1.455, 44.302, 44.339, 118.569]"
97,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.952, 1.437, 44.326, 44.37, 119.415]"
98,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[3.612, 1.495, 44.274, 44.311, 118.496]"
99,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[4.561, 1.578, 44.317, 44.36, 119.809]"
100,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.538, 1.422, 46.007, 46.337, 119.274]"
101,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[6.659, 1.331, 44.278, 44.311, 119.143]"
102,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.906, 1.593, 44.325, 44.262, 118.133]"
103,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.36, 1.526, 44.29, 44.344, 118.918]"
104,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.103, 1.8, 44.232, 44.276, 119.476]"
105,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[18.079, 1.314, 52.267, 44.415, 119.455]"
106,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.827, 1.309, 44.242, 44.291, 118.754]"
107,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.143, 1.314, 44.213, 44.52, 119.155]"
108,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.92, 1.413, 51.644, 44.39, 119.718]"
109,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.254, 1.378, 46.449, 44.333, 119.638]"
110,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[2.781, 1.267, 44.198, 44.236, 117.464]"
111,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.958, 1.243, 48.58, 44.359, 118.095]"
112,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.244, 1.351, 44.227, 44.257, 119.114]"
113,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[3.587, 1.582, 80.649, 44.285, 118.833]"
114,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.051, 1.32, 44.184, 44.23, 119.826]"
115,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[0.959, 2.763, 44.282, 44.24, 117.572]"
116,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.94, 1.311, 44.255, 44.293, 132.57]"
117,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.626, 1.313, 44.394, 44.428, 118.369]"
118,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.039, 1.251, 44.416, 44.367, 119.099]"
119,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[4.637, 1.5, 62.82, 44.37, 119.213]"
120,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[29.216, 5.098, 44.327, 44.363, 119.877]"
121,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[4.123, 1.567, 44.36, 44.307, 119.339]"
122,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.005, 2.049, 44.31, 44.359, 119.47]"
123,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.02, 1.444, 44.239, 44.275, 119.04]"
124,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.13, 23.024, 44.424, 44.545, 119.436]"
125,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.375, 1.308, 44.48, 44.477, 118.714]"
126,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,118.0,"[1.601, 20.537, 44.191, 44.233, 119.626]"
127,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.918, 7.669, 44.229, 44.279, 119.15]"
128,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.869, 1.564, 44.185, 44.227, 118.529]"
129,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[8.254, 1.356, 44.302, 44.339, 118.454]"
130,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,120.0,"[0.948, 1.48, 44.29, 44.322, 119.39]"
131,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[1.231, 1.371, 44.15, 44.175, 118.255]"
132,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.913, 1.365, 44.158, 44.195, 119.66]"
133,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[2.242, 4.21, 44.234, 44.31, 117.82]"
134,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.968, 29.972, 44.258, 44.289, 119.352]"
135,"[[4, 7, 18, 9], [4, 68, 110, 178], [67, 14, 33, 170], [69, 29, 186, 7], [72, 160, 10, 9]]",54.0,119.0,"[0.769, 1.266, 44.176, 44.222, 118.46]"
