,Traceroute,TTL,Latency,Delay
1545,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.066, 26.055, 26.322, 26.615, 66.498]"
1546,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.5,"[25.517, 26.643, 26.753, 27.093, 27.191]"
1547,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,30.9,"[25.606, 26.305, 26.716, 27.302, 27.16]"
1548,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[24.951, 26.061, 26.198, 26.731, 26.802]"
1549,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.286, 25.87, 26.434, 26.929, 26.952]"
1550,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.269, 26.141, 26.54, 27.036, 28.875]"
1551,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.403, 26.073, 26.566, 26.919, 27.235]"
1552,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,39.7,"[25.039, 25.902, 26.427, 26.454, 26.866]"
1553,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.244, 31.709, 26.31, 26.702, 26.794]"
1554,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,30.3,"[25.672, 28.24, 26.862, 27.13, 27.45]"
1555,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.624, 26.421, 26.702, 27.105, 27.363]"
1556,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[26.263, 26.311, 27.705, 26.595, 26.862]"
1557,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.359, 26.218, 26.246, 26.554, 26.905]"
1558,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.2,"[25.497, 26.39, 26.597, 26.938, 27.219]"
1559,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.5,"[25.173, 26.055, 26.291, 26.595, 26.911]"
1560,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.879, 26.621, 26.712, 27.218, 27.178]"
1561,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.522, 26.079, 26.742, 27.03, 27.073]"
1562,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.063, 27.216, 26.501, 26.783, 26.943]"
1563,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.6,"[25.79, 26.029, 26.543, 27.035, 27.077]"
1564,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.602, 26.674, 26.877, 27.304, 27.11]"
1565,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,53.7,"[25.533, 27.263, 27.054, 27.05, 27.336]"
1566,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.131, 26.314, 26.312, 26.637, 26.689]"
1567,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[26.105, 29.115, 27.491, 27.87, 26.967]"
1568,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.5,"[25.792, 26.433, 26.954, 27.102, 27.366]"
1569,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.503, 26.345, 26.576, 26.897, 27.041]"
1570,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[26.329, 26.481, 26.476, 26.623, 26.973]"
1571,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,63.3,"[25.04, 25.921, 26.317, 26.524, 27.468]"
1572,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,32.0,"[25.445, 26.075, 26.765, 26.79, 27.136]"
1573,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.5, 26.181, 26.782, 26.811, 27.147]"
1574,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.824, 25.999, 26.452, 26.624, 26.953]"
1575,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[24.927, 26.146, 26.319, 26.652, 59.09]"
1576,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.352, 26.216, 26.546, 26.695, 44.959]"
1577,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.323, 26.067, 36.617, 27.16, 27.06]"
1578,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.137, 25.814, 26.562, 26.799, 26.869]"
1579,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.281, 25.85, 26.51, 26.546, 26.741]"
1580,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.2,"[26.384, 26.294, 26.391, 26.827, 27.178]"
1581,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,65.4,"[25.541, 26.556, 28.721, 27.096, 27.19]"
1582,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.187, 25.888, 26.311, 26.609, 27.257]"
1583,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.173, 26.035, 26.524, 26.819, 27.109]"
1584,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.24, 25.891, 42.618, 26.968, 26.623]"
1585,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.128, 25.819, 26.273, 26.582, 26.636]"
1586,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.8,"[25.503, 26.417, 27.656, 27.026, 27.15]"
1587,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.456, 26.319, 26.983, 27.119, 27.372]"
1588,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.229, 26.214, 39.618, 26.539, 27.032]"
1589,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.8,"[25.264, 25.849, 26.416, 26.729, 26.776]"
1590,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.531, 26.327, 26.771, 27.087, 27.174]"
1591,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,39.1,"[25.251, 26.161, 26.57, 27.084, 27.116]"
1592,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.187, 26.275, 26.272, 26.78, 26.884]"
1593,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.2,"[25.212, 25.846, 26.286, 26.786, 26.811]"
1594,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.337, 26.186, 26.589, 27.179, 27.057]"
1595,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.57, 26.361, 26.579, 27.144, 27.126]"
1596,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.084, 25.886, 26.293, 26.753, 26.83]"
1597,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,44.0,"[26.202, 26.135, 26.211, 26.749, 26.734]"
1598,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,65.9,"[25.581, 26.267, 26.552, 26.762, 27.042]"
1599,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,35.9,"[25.732, 26.422, 28.507, 27.005, 27.0]"
1600,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.262, 27.119, 27.62, 26.827, 26.905]"
1601,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,51.3,"[24.947, 25.748, 26.35, 26.487, 26.848]"
1602,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.471, 26.387, 26.928, 27.141, 27.405]"
1603,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,31.1,"[31.559, 26.735, 26.794, 27.057, 27.357]"
1604,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.094, 26.016, 26.454, 26.541, 26.75]"
1605,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[24.98, 25.967, 26.277, 26.616, 26.869]"
1606,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,55.5,"[25.42, 26.046, 26.477, 26.865, 26.996]"
1607,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,62.0,"[25.57, 26.244, 26.79, 26.91, 27.208]"
1608,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[30.532, 31.102, 31.604, 31.892, 28.012]"
1609,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.257, 26.127, 26.475, 26.796, 27.198]"
1610,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.154, 26.674, 26.453, 26.614, 26.792]"
1611,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.069, 26.765, 27.054, 27.246, 45.661]"
1612,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[27.179, 28.034, 26.75, 26.859, 26.993]"
1613,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.261, 26.079, 26.52, 26.89, 27.108]"
1614,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.218, 25.94, 26.342, 26.602, 26.77]"
1615,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.2,"[25.033, 25.83, 26.3, 26.923, 26.696]"
1616,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.527, 26.263, 26.712, 27.295, 27.361]"
1617,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.49, 26.419, 35.463, 27.336, 27.496]"
1618,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[24.964, 26.111, 26.346, 26.51, 26.766]"
1619,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.048, 25.734, 26.278, 26.63, 26.816]"
1620,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.368, 26.175, 26.413, 26.993, 27.04]"
1621,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.711, 26.752, 26.628, 27.361, 27.325]"
1622,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.191, 25.934, 26.162, 26.718, 26.826]"
1623,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,57.6,"[25.084, 26.375, 26.374, 26.78, 26.825]"
1624,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[26.544, 26.457, 26.612, 26.977, 26.97]"
1625,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.426, 26.345, 26.676, 27.21, 27.316]"
1626,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.179, 25.76, 26.283, 26.718, 26.831]"
1627,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[25.081, 25.721, 26.166, 26.599, 26.74]"
1628,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.29, 26.2, 26.55, 26.946, 26.895]"
1629,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.204, 26.016, 26.44, 27.051, 27.081]"
1630,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[24.957, 25.702, 26.133, 26.638, 26.796]"
1631,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.215, 25.89, 26.293, 26.776, 26.786]"
1632,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.226, 25.849, 26.13, 26.86, 27.191]"
1633,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[26.229, 26.112, 31.018, 26.66, 26.895]"
1634,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.668, 26.284, 26.929, 27.301, 27.259]"
1635,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.358, 26.012, 26.411, 27.044, 27.079]"
1636,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.108, 25.785, 26.429, 26.442, 26.77]"
1637,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.162, 26.506, 26.504, 26.531, 31.02]"
1638,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.231, 49.104, 26.442, 26.886, 27.078]"
1639,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[34.063, 26.278, 26.638, 26.754, 26.937]"
1640,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[24.971, 25.834, 26.368, 26.816, 26.727]"
1641,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.498, 25.825, 28.578, 28.562, 27.53]"
1642,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.261, 26.239, 26.547, 27.064, 45.251]"
1643,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.336, 48.893, 26.543, 26.962, 27.103]"
1644,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.009, 25.718, 26.271, 26.517, 52.649]"
1645,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,29.9,"[25.192, 25.705, 30.979, 26.439, 26.775]"
1646,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[26.956, 27.816, 28.263, 28.474, 27.289]"
1647,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.401, 26.487, 26.981, 26.977, 27.254]"
1648,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.113, 25.994, 39.965, 26.404, 26.792]"
1649,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[24.953, 25.871, 26.255, 26.541, 26.714]"
1650,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.123, 25.971, 27.33, 26.698, 26.938]"
1651,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.31, 28.142, 26.625, 26.785, 27.086]"
1652,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.117, 25.84, 42.822, 26.556, 26.677]"
1653,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.068, 25.901, 26.488, 26.482, 26.673]"
1654,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.399, 26.592, 39.338, 26.74, 27.223]"
1655,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[26.443, 26.411, 26.403, 26.669, 27.094]"
1656,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.4, 26.158, 27.492, 26.91, 27.362]"
1657,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[33.442, 26.282, 26.516, 26.753, 27.043]"
1658,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.253, 25.758, 26.228, 26.876, 26.727]"
1659,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.082, 25.787, 26.1, 26.761, 26.851]"
1660,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.318, 26.094, 26.504, 27.098, 27.043]"
1661,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.25, 25.961, 26.419, 27.004, 27.051]"
1662,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.079, 25.691, 26.205, 26.725, 26.702]"
1663,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,30.4,"[25.144, 25.775, 26.157, 26.737, 26.785]"
1664,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.1,"[25.362, 26.315, 65.17, 26.999, 27.067]"
1665,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,33.3,"[25.34, 26.048, 26.666, 26.962, 26.968]"
1666,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.127, 25.738, 26.252, 26.691, 26.717]"
1667,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.032, 25.804, 26.106, 26.759, 26.765]"
1668,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.0,"[25.161, 26.168, 26.423, 26.982, 26.993]"
1669,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,46.4,"[25.415, 27.162, 26.755, 27.047, 27.17]"
1670,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.9,"[25.225, 25.84, 26.221, 26.738, 72.039]"
1671,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[24.897, 25.875, 26.435, 26.697, 26.795]"
1672,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.2,"[25.211, 26.19, 26.443, 26.819, 31.056]"
1673,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.382, 26.581, 26.733, 27.16, 27.215]"
1674,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.8,"[25.092, 25.837, 26.977, 26.946, 26.779]"
1675,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[26.549, 25.948, 26.181, 26.682, 26.892]"
1676,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.4,"[26.123, 26.509, 26.77, 27.298, 27.273]"
1677,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,29.5,"[25.407, 33.015, 59.523, 27.232, 27.138]"
1678,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,26.7,"[25.073, 25.726, 26.494, 26.75, 26.784]"
1679,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [69, 169, 182, 14], [128, 187, 16, 184]]",239.0,27.3,"[25.154, 25.749, 26.181, 26.516, 26.879]"
